UREBLOCK SA DE CV,20.56437096774193,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285702,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.649670354532628,Unnamed: 122,Unnamed: 123,19.88777601593933,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,16.94872393510507,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145
TOTAL VENTAS C/TRANSFERENC,21871160.679999992,,,34729980.10980265,,,-12858819.429802654,-0.3702512753865129,,16570918.110000007,,,33383034.984216407,,,-16812116.8742164,-0.503612594905323,,18492790.379999995,,,29699580.694290534,,,-11206790.314290537,-0.37733833449187176,,56934869.169999994,,,18855300.519999992,,,50127796.73760791,,,-31272496.217607915,-0.6238553906788011,,14129987.64,,,32619994.568006568,,,-18490006.928006567,-0.5668304723183927,,14118881.559999999,,,41747102.82491961,,,-27628221.264919616,-0.6617997272957543,,47104169.71999999,,,15255334.529999994,,,51142840.83299391,,,-35887506.30299391,-0.7017112408789329,,10674839.26,,,32098088.836828776,,,-21423249.576828778,-0.6674306898997713,,10786382.57,,,31669000.058396235,,,-20882617.488396235,-0.6594024898130542,,36716556.35999999,,,14195524.209999999,,,32071834.442057982,,,-17876310.23205798,-0.557383465680889,,0,,,0,,,0,,,0,,,0,,,0,,,14195524.209999999,,,154951119.45999998,1,,369289254.08912057,,,-214338134.62912062,-0.5804071801596328,,443098749.63,1,,398189718.4200001,1,,,14195524.209999999,1,,4040628.9000000004,1,,10162771.329999998,1,-7876.019999999553
,0.03606539758358203,,,,,,,,,0.03089550926159485,,,,,,,,,0.03192515061351811,,,,,,,,,0.1869463321454706,,,0.0337190773843591,,,,,,,,,0.02508307572896914,,,,,,,,,0.027807981168826542,,,,,,,,,0.1869463321454706,,,0.02556750754780727,,,,,,,,,0.021095323889571572,,,,,,,,,0.020407778922022647,,,,,,,,,0.1869463321454706,,,0.02247787487089231,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1869463321454706,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVENTARIO INICIAL,178297611.32000002,,,,,,,,,176728088.62,,,,,,,,,172837790.13000003,,,,,,,,,178297611.32000002,,,168783306.10999998,,,,,,,,,165075532.31,,,,,,,,,165432316.54000002,,,,,,,,,168783306.10999998,,,166630439.32000002,,,,,,,,,167041836.45,,,,,,,,,165048315.47,,,,,,,,,166630439.32000002,,,165222226.66,,,,,,,,,0,,,,,,,,,0,,,,,,,,,165222226.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+) COMPRAS,7311652.01,,,,,,,,,5681660.39,,,,,,,,,3409319.8899999997,,,,,,,,,16402632.29,,,5759210.74,,,,,,,,,5359727.48,,,,,,,,,5157640.78,,,,,,,,,16276579.000000002,,,9601060.31,,,,,,,,,2643080.3400000003,,,,,,,,,3516133.76,,,,,,,,,15760274.41,,,6027909.07,,,,,,,,,0,,,,,,,,,0,,,,,,,,,6027909.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+)TRANSFERENCIAS RECIBIDAS,7283453.469999999,,,,,,,,,2093711.3299999996,,,,,,,,,5393644.520000003,,,,,,,,,14770809.320000002,,,2979831.6999999997,,,,,,,,,4677818.949999999,,,,,,,,,5222417.479999997,,,,,,,,,12880068.129999995,,,1648392.4000000004,,,,,,,,,2913297.120000001,,,,,,,,,3774291.59,,,,,,,,,8335981.110000001,,,7058919.449999999,,,,,,,,,,,,,,,,,,,,,,,,,,,7058919.449999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
(--) INVENTARIO FINAL,176728088.62,,,,,,,,,172837958.66000003,,,,,,,,,168787125.22,,,,,,,,,168787125.22,,,165075532.31,,,,,,,,,165421550.11,,,,,,,,,166662825.78000003,,,,,,,,,166662825.78000003,,,166951461.17999998,,,,,,,,,165048315.47,,,,,,,,,165221557.60999998,,,,,,,,,165221557.60999998,,,169261990.4,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATERIALES,16164628.180000007,0.7390841490539501,,25739479.390502796,0.7411314175569523,,-9574851.210502788,-0.0020472685030021864,,11665501.679999964,0.7039743726064409,,24741939.035007197,0.7411530751085171,,-13076437.355007233,-0.03717870250207622,,12853629.320000015,0.6950616459645405,,22014865.192751404,0.7412517173006269,,-9161235.872751389,-0.046190071336086436,,40683759.179999985,0.7145666578862886,,12446816.23999999,0.6601229307799967,,37161183.47966049,0.7413288813426077,,-24714367.239660498,-0.08120595056261093,,9691528.629999977,0.685883730185625,,24175921.916455448,0.741138134344357,,-14484393.286455471,-0.05525440415873206,,9149549.019999988,0.6480363887973566,,30928714.077264152,0.7408589335402272,,-21779165.057264164,-0.09282254474287066,,31287893.889999956,0.6642276910087518,,10928430.850000048,0.716367827169507,,37859749.58995556,0.7402746694026235,,-26931318.739955515,-0.023906842233116565,,7549898.439999994,0.7072610890067861,,23765422.342432298,0.7403999179902659,,-16215523.902432304,-0.03313882898347986,,7117183.210000005,0.659830407813915,,23447515.803348035,0.7403933108122092,,-16330332.59334803,-0.08056290299829416,,25595512.500000045,0.6971109231770027,,9047064.779999983,0.637318118455027,,23790393.11960783,0.741784607381543,,-14743328.339607846,-0.104466488926516,,0,,,0,,,0,,,0,,,0,,,0,,,9047064.779999983,0.637318118455027,,106614230.34999998,0.6880507267165761,,273625183.9469852,0.7409508425093551,,-167010953.59698522,-0.05290011579277898,,326568699.37000006,0.7370111056343404,,294045648.51000005,0.7384561552135518,,,9047064.779999983,0.637318118455027,,2145816.31,0.5310599817765992,,6909124.48999998,0.6798464971463626,-7876.01999999769
(+) VARIACION EN COMPRAS,-72045.79,-0.0032940999818945145,,0,0,,-72045.79,,,-461106.24000000005,-0.02782623370287115,,0,0,,-461106.24000000005,,,-76203.65999999999,-0.004120722640235757,,0,0,,-76203.65999999999,,,-609355.6900000001,-0.010702680077836738,,-124082.95,-0.006580799381499333,,0,0,,-124082.95,,,-724086.11,-0.05124463859757488,,0,0,,-724086.11,,,-458398.17,-0.032467031333323265,,0,0,,-458398.17,,,-1306567.23,-0.02773782528737034,,-1256109.52,-0.08233903475075093,,0,0,,-1256109.52,,,-462902.36,-0.04336387169168485,,0,0,,-462902.36,,,-437274.9,-0.040539531873844896,,0,0,,-437274.9,,,-2156286.7800000003,-0.05872791442797499,,-576976.72,-0.04064497453313843,,0,0,,-576976.72,,,0,,,0,,,0,,,0,,,0,,,0,,,-576976.72,-0.04064497453313843,,-4649186.42,-0.03000421317511145,,0,0,,-4649186.42,,,-17467076.449999996,-0.03942027925961312,,-17485178.209999997,-0.043911676774027325,,,-576976.72,-0.04064497453313843,,0,0,,-576976.72,-0.056773561193568654,
(+) VARIACION STD,0,0,,0,0,,0,,,168.53,0,,0,0,,168.53,,,3819.11,0,,0,0,,3819.11,,,3987.6400000000003,0,,0,0,,0,0,,0,,,-10766.43,0,,0,0,,-10766.43,,,32386.46,0.0022938403344747657,,0,0,,32386.46,,,21620.03,0,,-90375.27,-0.005924174905655119,,0,0,,-90375.27,,,0,0,,0,0,,0,,,-669.05,0,,0,0,,-669.05,,,-91044.32,-0.002479653023756502,,11069.11,0,,0,0,,11069.11,,,0,,,0,,,0,,,0,,,0,,,0,,,11069.11,0,,-54367.54000000001,0,,0,0,,-54367.54000000001,,,-18058962.69,-0.04075606781801968,,-1511664.2699999998,-0.003796341794052894,,,11069.11,0.0007797605665173249,,0,0,,11069.11,0.0010891822358852585,
FLETES MERCANCIAS,0,0,,33327.33752856107,0,,-33327.33752856107,,,161833.12,0.009766092555990546,,32035.72771697221,0,,129797.39228302779,0.009766092555990546,,5551.96,0,,28504.72737981297,0,,-22952.767379812973,,,167385.08,0.002939939661584367,,0,0,,48116.09768783439,0,,-48116.09768783439,,,44552.78,0.003153065744649158,,31302.851838997853,0,,13249.928161002146,0.003153065744649158,,146500.16999999998,0.010376188041342277,,40046.33029826038,0,,106453.8397017396,0.010376188041342277,,191052.94999999998,0.004055966831294782,,162562.65999999997,0.010656118991053029,,49020.59727737963,0,,113542.06272262035,0.010656118991053029,,24330.11,0.00227920153244537,,30771.339229467452,0,,-6441.229229467452,0.00227920153244537,,123859.66,0.011482965600023215,,30359.71557656221,0,,93499.94442343779,0.011482965600023215,,310752.43,0.008463550528898241,,186834.49,0.013161506911339346,,30803.67125556066,0,,156030.81874443934,0.013161506911339346,,0,,,0,,,0,,,0,,,0,,,0,,,186834.49,0.013161506911339346,,856024.95,0.005524483804849048,,354288.3957894088,0,,501736.55421059113,0.005524483804849048,,10724569.31,0.024203564823767433,,10490041.580000002,0.026344330591015867,,,186834.49,0.013161506911339346,,0,0,,186834.49,0.018384206820483487,
FLETES INTERPLANTAS,869259.61,0.03974455780917432,,59989.20755140993,0.0017273032510167715,,809270.40244859,0.03801725455815755,,812335.5800000001,0.04902176056918549,,57664.30989054998,0.0017273537267601291,,754671.2701094501,0.047294406842425356,,1312782.42,0.07098887690955379,,51308.50928366334,0.001727583625230336,,1261473.9107163367,0.06926129328432346,,2994377.61,0.0525930357556313,,0,0,,86608.9758381019,0.0017277634660755861,,-86608.9758381019,,,718000,0.05081391564472734,,56345.13331019613,0.0017273189053642268,,661654.8666898039,0.049086596739363116,,981623.12,0.06952555808535305,,72083.39453686867,0.0017266681915431212,,909539.7254631313,0.06779888989380993,,1699623.12,0.036082222234316466,,719548.18,0.04716698795329533,,88237.07509928332,0.0017253064879094223,,631311.1049007167,0.04544168146538591,,633119.9,0.05930954879783361,,55388.410613041415,0.001725598396048108,,577731.4893869587,0.0575839504017855,,715896.2,0.06637036980230156,,54647.48803781197,0.0017255829971595067,,661248.711962188,0.06464478680514205,,2068564.2800000003,0.056338733396401795,,707133.48,0.04981383353929696,,55446.60826000918,0.0017288255949369166,,651686.8717399908,0.04808500794436005,,0,,,0,,,0,,,0,,,0,,,0,,,707133.48,0.04981383353929696,,7469698.49,0.04820680557863458,,637719.1124209358,0.0017268823973606202,,6831979.377579064,0.04647992318127396,,12487658.07,0.028182562195058207,,10473238.28,0.026302131359788407,,,707133.48,0.04981383353929696,,455000,0.11260623315345786,,252133.47999999998,0.024809520140998787,
GASTOS DE IMPORTACION MERCANCIAS,446,0,,26661.870022848856,0,,-26215.870022848856,,,61547.7,0.003714199755948222,,25628.58217357777,0,,35919.117826422225,0.003714199755948222,,0,0,,22803.781903850377,0,,-22803.781903850377,,,61993.7,0.0010888529455454618,,86000.22,0.0045610633417790805,,38492.87815026752,0,,47507.34184973248,0.0045610633417790805,,417168.76,0.029523646490606556,,25042.281471198283,0,,392126.4785288017,0.029523646490606556,,276785,0.019603889927383173,,32037.0642386083,0,,244747.9357613917,0.019603889927383173,,779953.98,0.016558066613555845,,376838.67,0.024702091537811735,,39216.4778219037,0,,337622.1921780963,0.024702091537811735,,7453.199999999997,0,,24617.071383573963,0,,-17163.871383573965,,,0,0,,24287.772461249766,0,,-24287.772461249766,,,384291.87,0.010466446423571954,,42580,0.0029995369927941534,,24642.93700444853,0,,17937.06299555147,0.0029995369927941534,,0,,,0,,,0,,,0,,,0,,,0,,,42580,0.0029995369927941534,,1268819.5499999998,0.008188514896967496,,283430.71663152706,0,,985388.8333684728,0.008188514896967496,,7042616.180000001,0.015894010501904563,,6816193,0.017117953288815102,,,42580,0.0029995369927941534,,0,0,,42580,0.004189802035032112,
(+) GTOS S/COMPRA,869705.61,0.03976494995966535,,119978.41510281985,0.003454606502033543,,749727.1948971801,0.0363103434576318,,1035716.4,0.06250205288112426,,115328.61978109996,0.0034547074535202582,,920387.7802189001,0.059047345427604,,1318334.38,0.07128909985514043,,102617.0185673267,0.0034551672504606725,,1215717.3614326734,0.06783393260467975,,3223756.3899999997,0.056621828362761126,,86000.22,0.0045610633417790805,,173217.9516762038,0.0034555269321511722,,-87217.73167620381,0.0011055364096279083,,1179721.54,0.08349062787998306,,112690.26662039226,0.0034546378107284535,,1067031.2733796076,0.0800359900692546,,1404908.29,0.0995056360540785,,144166.78907373734,0.0034533363830862424,,1260741.5009262627,0.09605229967099226,,2670630.0500000003,0.0566962556791671,,1258949.51,0.0825251984821601,,176474.15019856667,0.0034506129758188455,,1082475.3598014333,0.07907458550634125,,664903.21,0.06228695288101228,,110776.82122608283,0.003451196792096216,,554126.3887739172,0.05883575608891606,,839755.86,0.07785333540232478,,109294.97607562396,0.003451165994319014,,730460.8839243761,0.07440216940800577,,2763608.58,0.07526873034887198,,936547.97,0.06597487744343046,,110893.21652001837,0.003457651189873833,,825654.7534799817,0.06251722625355663,,0,,,0,,,0,,,0,,,0,,,0,,,936547.97,0.06597487744343046,,9594542.99,0.06191980428045112,,1275438.2248418718,0.0034537647947212413,,8319104.765158128,0.058466039485729884,,30254843.560000002,0.0682801375207302,,27779472.86,0.06976441523961938,,,936547.97,0.06597487744343046,,455000,0.11260623315345786,,481547.97,0.047383528996514386,
TOTAL MATERIALES,16962288.000000007,0.775554999031721,,25859457.805605616,0.7445860240589859,,-8897169.805605607,0.030968974972735097,,12240280.369999964,0.7386603620117678,,24857267.654788297,0.7446077825620374,,-12616987.284788335,-0.005947420550269644,,14099579.150000013,0.7624365420401211,,22117482.21131873,0.7447068845510876,,-8017903.061318716,0.017729657489033546,,43302147.51999998,0.7605558447970696,,12408733.509999992,0.6581031947402766,,37334401.43133669,0.7447844082747588,,-24925667.9213367,-0.08668121353448222,,10136397.629999977,0.7173677633875111,,24288612.18307584,0.7445927721550856,,-14152214.553075863,-0.0272250087675745,,10128445.59999999,0.7173688338525868,,31072880.866337888,0.7443122699233135,,-20944435.2663379,-0.02694343607072669,,32673576.739999957,0.6936451047586784,,10840895.570000049,0.7106298159952611,,38036223.740154125,0.7437252823784423,,-27195328.17015408,-0.03309546638318117,,7751899.2899999935,0.7261841701961135,,23876199.16365838,0.7438511147823622,,-16124299.873658385,-0.017666944586248734,,7518995.120000005,0.6970821840597857,,23556810.779423658,0.7438444768065282,,-16037815.659423655,-0.046762292746742484,,26111789.98000005,0.7111720860741433,,9417705.139999982,0.6634277819318363,,23901286.336127847,0.7452422585714169,,-14483581.196127865,-0.08181447663958064,,0,,,0,,,0,,,0,,,0,,,0,,,9417705.139999982,0.6634277819318363,,111505219.37999997,0.7196154488498846,,274900622.1718271,0.7444046073040764,,-163395402.79182708,-0.02478915845419183,,321297503.7900001,0.7251148960774378,,302828278.8900001,0.760512551885091,,,9417705.139999982,0.6634277819318363,,2600816.31,0.643666214930057,,6824764.84999998,0.6715456471851936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA,2998495.29,0.1370981327361361,,2968373.5932024997,0.08547006315055927,,30121.696797500364,0.051628069585576836,,2408868.63,0.14536724000502582,,2819954.9135423745,0.08447269443523206,,-411086.2835423746,0.06089454556979376,,2239311.14,0.12109103569474412,,2819954.9135423745,0.09494931738495838,,-580643.7735423744,0.026141718309785747,,7646675.06,0.1343056578766878,,2290565.83,0.12148126875890287,,3017351.7574903406,0.06019318529566652,,-726785.9274903405,0.06128808346323635,,2765559.36,0.19572270199098346,,3771689.696862926,0.11562508660139904,,-1006130.3368629259,0.08009761538958442,,2182389.08,0.15457237676551486,,3077698.7926401477,0.07372245220339009,,-895309.7126401477,0.08084992456212477,,7238514.27,0.1536703504812355,,2667822.21,0.17487798807385452,,3170029.7564193523,0.06198384182003169,,-502207.5464193523,0.11289414625382282,,2334394.69,0.2186819523126009,,3962537.1955241906,0.1234508763330995,,-1628142.5055241906,0.09523107597950141,,1665043.76,0.1543653536479376,,3170029.7564193523,0.10009882694666575,,-1504985.9964193522,0.054266526701271856,,6667260.66,0.18158730885948482,,2601746.62,0.18327936196728872,,4081413.311389916,0.1272584927676504,,-1479666.691389916,0.056020869199638335,,0,,,0,,,0,,,0,,,0,,,0,,,2601746.62,0.18327936196728872,,24154196.610000003,0.15588268541832195,,32859033.68703348,0.08897912225494546,,-8704837.077033475,0.06690356316337649,,52853674.1,0.11928193014341457,,41724472.980000004,0.10478541019482106,,,2601746.62,0.18327936196728872,,168517.22,0.041705690913610004,,2433229.4,0.23942577481963281,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE FABRICACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA INDIRECTA,1333189.9,0.060956522587259435,,2344969.8529487997,0.06752004595265877,,-1011779.9529487998,-0.0065635233653993375,,1169090.3800000001,0.07055073063782098,,2188640.092732115,0.06556144741683644,,-1019549.7127321151,0.004989283220984547,,1161428.52,0.06280439545002836,,2188640.092732115,0.07369262600912277,,-1027211.5727321152,-0.010888230559094408,,3663708.8000000003,0.064349121257496,,1173978.3699999999,0.06226251174065087,,2298072.097368721,0.04584426699218188,,-1124093.727368721,0.016418244748468987,,1383211.26,0.09789189454662538,,2489576.1904227,0.07632055809305549,,-1106364.9304226998,0.021571336453569886,,1290623.15,0.09141114645061163,,2298072.097368721,0.055047462982196683,,-1007448.947368721,0.03636368346841495,,3847812.7800000003,0.08168730715077767,,1134629.6300000001,0.07437592586178447,,2389994.98126347,0.04673176034682857,,-1255365.3512634698,0.027644165514955903,,1168715.48,0.10948319234925885,,2589159.238039608,0.08066396884878868,,-1420443.7580396081,0.02881922350047017,,934813.6599999999,0.08666609532281774,,2389994.98126347,0.07546796478753434,,-1455181.32126347,0.011198130535283402,,3238158.7699999996,0.08819342255984924,,1252085.19,0.08820281459686934,,2589159.238039608,0.08073000135733636,,-1337074.0480396082,0.007472813239532972,,0,,,0,,,0,,,0,,,0,,,0,,,1252085.19,0.08820281459686934,,12001765.540000001,0.0774551715523308,,23766278.862179328,0.06435681135862083,,-11764513.322179327,0.013098360193709968,,27684470.679999996,0.06247923448919076,,21800567.509999998,0.05474919743408676,,,1252085.19,0.08820281459686934,,70034.43,0.017332556820548402,,1182050.76,0.11631185250726292,
MANTENIMIENTO INSTALACIONES,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,,0,0,,0,0,,0,0,
MANTENIMIENTO ACTIVO FIJO,101631.26000000001,0.004646816028055446,,327594.37999999995,0.009432610642570895,,-225963.11999999994,-0.004785794614515449,,55340.4,0.0033396097689121934,,445972.05,0.013359242208231122,,-390631.64999999997,-0.010019632439318929,,107496.77,0.005812901557368977,,315660.68999999994,0.010628456113546503,,-208163.91999999993,-0.0048155545561775264,,264468.43000000005,0.004645104728533445,,70279.75,0.0037273205974868245,,594857.2999999999,0.011866815194646562,,-524577.5499999999,-0.008139494597159737,,67325.23,0.004764705512509564,,428484.3999999999,0.013135636767403206,,-361159.1699999999,-0.008370931254893643,,41029.38,0.0029059936387765832,,319922.22000000003,0.007663339449966156,,-278892.84,-0.0047573458111895735,,178634.36,0.0037923258399808605,,113320.59999999999,0.007428260571877478,,459045.8699999999,0.008975760097078034,,-345725.2699999999,-0.0015474995252005557,,-2127.9000000000005,0,,337078.70999999996,0.010501519629830479,,-339206.61,-0.010501519629830479,,66057.75,0.0061241801476359095,,283965.86,0.008966682227932031,,-217908.11,-0.0028425020802961215,,177250.44999999998,0.004827534702930404,,100723.54000000002,0.007095443501061101,,176699.90999999997,0.005509504307252265,,-75976.36999999995,0.0015859391938088368,,0,,,0,,,0,,,0,,,0,,,0,,,100723.54000000002,0.007095443501061101,,721076.78,0.004653575801923413,,3689281.39,0.009990221348573728,,-2968204.6100000003,-0.0053366455466503145,,3959619.26,0.008936200481961174,,3689281.39,0.009265134731853229,,,100723.54000000002,0.007095443501061101,,28006.61,0.006931250231863658,,72716.93000000002,0.007155226427789755,
DEPRECIACIONES Y AMORT.,307595.82,0.01406399159607839,,305221.46,0.008788414477492035,,2374.359999999986,0.005275577118586354,,316114.13,0.01907644029748934,,305221.46,0.009143011117602387,,10892.669999999984,0.009933429179886951,,316678.9,0.01712445193465715,,305221.46,0.010276961925549204,,11457.440000000002,0.006847490009107945,,940388.8500000001,0.0165169229983145,,318401.8,0.01688659375448661,,305221.46,0.006088866454627368,,13180.339999999967,0.010797727299859242,,318135.3,0.022514902921740982,,305221.46,0.009356882612707692,,12913.839999999967,0.01315802030903329,,317903.54,0.022516198513956514,,305221.46,0.00731120100190061,,12682.079999999958,0.015204997512055904,,954440.6399999999,0.02026233867773182,,315143.32,0.020657909492595057,,305221.46,0.005968019277550412,,9921.859999999986,0.014689890215044646,,321099.97000000003,0.03008007541651733,,305221.46,0.009509022844057755,,15878.51000000001,0.020571052572459572,,321093.28,0.02976839342719512,,305221.46,0.009637862245008847,,15871.820000000007,0.020130531182186273,,957336.5700000001,0.026073702572035007,,309037.74,0.02177008298026072,,305221.46,0.009516807046114652,,3816.2799999999697,0.012253275934146067,,0,,,0,,,0,,,0,,,0,,,0,,,309037.74,0.02177008298026072,,3161203.8000000007,0.020401296944589375,,3052214.6,0.008265105377974008,,108989.20000000065,0.012136191566615367,,3736303.63,0.008432214338496597,,3125860.4099999997,0.007850178609340496,,,309037.74,0.02177008298026072,,7231.32,0.0017896521009390393,,301806.42,0.029697255817326358,
FLETES REFACCIONES,0,0,,15111.039999999999,0,,-15111.039999999999,,,0,0,,21488.629999999997,0,,-21488.629999999997,,,0,0,,22857.63,0,,-22857.63,,,0,0,,884516.3,0.04691075059035975,,28663,0,,855853.3,0.04691075059035975,,81865.61,0.005793749583209119,,29352,0,,52513.61,0.005793749583209119,,0,0,,28781,0,,-28781,,,966381.91,0.020515846383546026,,0,0,,31850,0,,-31850,,,0,0,,29425,0,,-29425,,,1673.36,0,,30892,0,,-29218.64,,,1673.36,0,,0,0,,31750,0,,-31750,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,968055.27,0.006247488068325312,,270170.3,0,,697884.97,0.006247488068325312,,157791.84,0,,139171.07,0,,,0,0,,0,0,,0,0,
GASTOS DE IMPORTACION REFACCIONES,0,0,,25166,0,,-25166,,,0,0,,33623,0.0010071882324628977,,-33623,,,0,0,,35447,0.0011935185336409263,,-35447,,,0,0,,21366.559999999998,0.0011331858634306194,,37762,0,,-16395.440000000002,0.0011331858634306194,,0,0,,42383,0.0012992951274605335,,-42383,,,0,0,,37799,0,,-37799,,,21366.559999999998,0,,20144.4,0.0013204823506417075,,56537,0.0011054724195830386,,-36392.6,,,1595.93,0,,37513,0.0011686988652407943,,-35917.07,-0.0011686988652407943,,6687.4,0,,41517,0.0013109665579413461,,-34829.6,-0.0013109665579413461,,28427.730000000003,0,,15417.900000000001,0.001086109943663715,,43587,0.001359042934658,,-28169.1,,,0,,,0,,,0,,,0,,,0,,,0,,,15417.900000000001,0.001086109943663715,,65212.19,0,,391334,0.0010596950646865001,,-326121.81,-0.0010596950646865001,,388216.1099999999,0,,341333.9199999999,0,,,15417.900000000001,0.001086109943663715,,9049.95,0.002239737977422277,,6367.95,0.0006265958165566637,
HONORARIOS,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,89739.03,0.004759352941885651,,0,0,,89739.03,,,7700,0,,0,0,,7700,,,6300,0,,0,0,,6300,,,103739.03,0.002202332205761253,,9797.26,0,,0,0,,9797.26,,,2302.74,0,,0,0,,2302.74,,,1400,0,,0,0,,1400,,,13500,0,,12800,0,,0,0,,12800,,,0,,,0,,,0,,,0,,,0,,,0,,,12800,0,,130039.03,0,,0,0,,130039.03,,,0,0,,0,0,,,12800,0.0009016926610560161,,1400,0.00034648071739525494,,11400,0.0011217412681861457,
MATERIALES INDIRECTOS,20357.97,0,,51101.26608691737,0.001471387715321319,,-30743.29608691737,-0.001471387715321319,,0,0,,24292.61552825267,0,,-24292.61552825267,,,0,0,,10115.262932011938,0,,-10115.262932011938,,,20357.97,0,,0,0,,4112.506901400688,0,,-4112.506901400688,,,250.16,0,,777.9866755975376,0,,-527.8266755975376,,,0,0,,847.2339849988409,0,,-847.2339849988409,,,250.16,0,,449.12,0,,3120.4437918468216,0,,-2671.3237918468217,,,476.5,0,,,0,,476.5,,,1012.95,0,,9721.696338020749,0,,-8708.746338020748,,,1938.5700000000002,0,,74392.24,0.005240541941212329,,618021.8475658392,0.01926992510148983,,-543629.6075658392,-0.014029383160277503,,0,,,0,,,0,,,0,,,0,,,0,,,74392.24,0.005240541941212329,,96938.94,0,,722110.8598048858,0.001955407182334688,,-625171.9198048858,-0.001955407182334688,,6188015.569999999,0.013965319412810729,,5089122.64,0.012780648029269622,,,74392.24,0.005240541941212329,,0,0,,74392.24,0.007320074179018256,
