Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,10436200.97,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114
,,Fletes PP119 HERRAMIENTAS,Fletes PP119 HERRAMIENTAS GUADALAJARA,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10101,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10102,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10103,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10104,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10105,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10106,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10108,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10109,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10112,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10114,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10115,0,Fletes PP119 HERRAMIENTAS GUADALAJARA 10116,0,0,,,Fletes PP119 HERRAMIENTAS PUEBLA,0,Fletes PP119 HERRAMIENTAS PUEBLA 10201,0,Fletes PP119 HERRAMIENTAS PUEBLA 10202,0,Fletes PP119 HERRAMIENTAS PUEBLA 10220,0,0,,,Fletes PP119 HERRAMIENTAS LEÓN,0,Fletes PP119 HERRAMIENTAS LEÓN 10301,0,Fletes PP119 HERRAMIENTAS LEÓN 10302,0,0,,,Fletes PP119 HERRAMIENTAS MONTERREY II,0,Fletes PP119 HERRAMIENTAS MONTERREY II 10401,0,Fletes PP119 HERRAMIENTAS MONTERREY II 10402,0,Fletes PP119 HERRAMIENTAS MONTERREY II 10408,0,Fletes PP119 HERRAMIENTAS MONTERREY II 10409,0,Fletes PP119 HERRAMIENTAS MONTERREY II 10411,0,0,,,Fletes PP119 HERRAMIENTAS YUCATAN,0,Fletes PP119 HERRAMIENTAS YUCATAN 10501,0,Fletes PP119 HERRAMIENTAS YUCATAN 10502,0,Fletes PP119 HERRAMIENTAS YUCATAN 10508,0,0,,,Fletes PP119 HERRAMIENTAS TECATE,0,Fletes PP119 HERRAMIENTAS TECATE 10601,0,Fletes PP119 HERRAMIENTAS TECATE 10602,0,Fletes PP119 HERRAMIENTAS TECATE 10609,0,Fletes PP119 HERRAMIENTAS TECATE 10611,0,0,,,Fletes PP119 HERRAMIENTAS MONTERREY TELAS,0,Fletes PP119 HERRAMIENTAS MONTERREY TELAS 10410,0,0,,,Fletes PP119 HERRAMIENTAS CD JUÁREZ,0,Fletes PP119 HERRAMIENTAS CD JUÁREZ 10802,0,0,,,Fletes PP119 HERRAMIENTAS OCOTLAN,0,Fletes PP119 HERRAMIENTAS OCOTLAN 10902,0,0,,,0,0,
,5,Fletes PP118 ART NO INVENT,Fletes PP118 ART NO INVENT GUADALAJARA,22835.769999999997,Fletes PP118 ART NO INVENT GUADALAJARA 10101,1181.31,Fletes PP118 ART NO INVENT GUADALAJARA 10102,5260.55,Fletes PP118 ART NO INVENT GUADALAJARA 10103,0,Fletes PP118 ART NO INVENT GUADALAJARA 10104,0,Fletes PP118 ART NO INVENT GUADALAJARA 10105,0,Fletes PP118 ART NO INVENT GUADALAJARA 10106,0,Fletes PP118 ART NO INVENT GUADALAJARA 10108,12076.1,Fletes PP118 ART NO INVENT GUADALAJARA 10109,0,Fletes PP118 ART NO INVENT GUADALAJARA 10112,4317.81,Fletes PP118 ART NO INVENT GUADALAJARA 10114,0,Fletes PP118 ART NO INVENT GUADALAJARA 10115,0,Fletes PP118 ART NO INVENT GUADALAJARA 10116,0,22835.77,,,Fletes PP118 ART NO INVENT PUEBLA,24117.239999999998,Fletes PP118 ART NO INVENT PUEBLA 10201,0,Fletes PP118 ART NO INVENT PUEBLA 10202,24117.239999999998,Fletes PP118 ART NO INVENT PUEBLA 10220,0,24117.239999999998,,,Fletes PP118 ART NO INVENT LEÓN,45650,Fletes PP118 ART NO INVENT LEÓN 10301,2500,Fletes PP118 ART NO INVENT LEÓN 10302,43150,45650,,,Fletes PP118 ART NO INVENT MONTERREY II,40626.95,Fletes PP118 ART NO INVENT MONTERREY II 10401,800,Fletes PP118 ART NO INVENT MONTERREY II 10402,39286.95,Fletes PP118 ART NO INVENT MONTERREY II 10408,540,Fletes PP118 ART NO INVENT MONTERREY II 10409,0,Fletes PP118 ART NO INVENT MONTERREY II 10411,0,40626.95,,,Fletes PP118 ART NO INVENT YUCATAN,46203.32,Fletes PP118 ART NO INVENT YUCATAN 10501,1899.42,Fletes PP118 ART NO INVENT YUCATAN 10502,0,Fletes PP118 ART NO INVENT YUCATAN 10508,44303.9,46203.32,,,Fletes PP118 ART NO INVENT TECATE,185039.86000000002,Fletes PP118 ART NO INVENT TECATE 10601,0,Fletes PP118 ART NO INVENT TECATE 10602,0,Fletes PP118 ART NO INVENT TECATE 10609,185039.86000000002,Fletes PP118 ART NO INVENT TECATE 10611,0,185039.86000000002,,,Fletes PP118 ART NO INVENT MONTERREY TELAS,2438.24,Fletes PP118 ART NO INVENT MONTERREY TELAS 10410,2438.24,2438.24,,,Fletes PP118 ART NO INVENT CD JUÁREZ,176500,Fletes PP118 ART NO INVENT CD JUÁREZ 10802,176500,176500,,,Fletes PP118 ART NO INVENT OCOTLAN,0,Fletes PP118 ART NO INVENT OCOTLAN 10902,0,0,,,543411.38,543411.38,
,,Fletes PP118 ACTIVO FIJO,Fletes PP118 ACTIVO FIJO GUADALAJARA,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10101,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10102,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10103,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10104,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10105,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10106,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10108,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10109,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10112,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10114,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10115,0,Fletes PP118 ACTIVO FIJO GUADALAJARA 10116,0,0,,,Fletes PP118 ACTIVO FIJO PUEBLA,0,Fletes PP118 ACTIVO FIJO PUEBLA 10201,0,Fletes PP118 ACTIVO FIJO PUEBLA 10202,0,Fletes PP118 ACTIVO FIJO PUEBLA 10220,0,0,,,Fletes PP118 ACTIVO FIJO LEÓN,0,Fletes PP118 ACTIVO FIJO LEÓN 10301,0,Fletes PP118 ACTIVO FIJO LEÓN 10302,0,0,,,Fletes PP118 ACTIVO FIJO MONTERREY II,0,Fletes PP118 ACTIVO FIJO MONTERREY II 10401,0,Fletes PP118 ACTIVO FIJO MONTERREY II 10402,0,Fletes PP118 ACTIVO FIJO MONTERREY II 10408,0,Fletes PP118 ACTIVO FIJO MONTERREY II 10409,0,Fletes PP118 ACTIVO FIJO MONTERREY II 10411,0,0,,,Fletes PP118 ACTIVO FIJO YUCATAN,0,Fletes PP118 ACTIVO FIJO YUCATAN 10501,0,Fletes PP118 ACTIVO FIJO YUCATAN 10502,0,Fletes PP118 ACTIVO FIJO YUCATAN 10508,0,0,,,Fletes PP118 ACTIVO FIJO TECATE,0,Fletes PP118 ACTIVO FIJO TECATE 10601,0,Fletes PP118 ACTIVO FIJO TECATE 10602,0,Fletes PP118 ACTIVO FIJO TECATE 10609,0,Fletes PP118 ACTIVO FIJO TECATE 10611,0,0,,,Fletes PP118 ACTIVO FIJO MONTERREY TELAS,0,Fletes PP118 ACTIVO FIJO MONTERREY TELAS 10410,0,0,,,Fletes PP118 ACTIVO FIJO CD JUÁREZ,0,Fletes PP118 ACTIVO FIJO CD JUÁREZ 10802,0,0,,,Fletes PP118 ACTIVO FIJO OCOTLAN,0,Fletes PP118 ACTIVO FIJO OCOTLAN 10902,0,0,,,0,0,
,,Fletes PP118 ART INVENT,Fletes PP118 ART INVENT GUADALAJARA,0,Fletes PP118 ART INVENT GUADALAJARA 10101,0,Fletes PP118 ART INVENT GUADALAJARA 10102,0,Fletes PP118 ART INVENT GUADALAJARA 10103,0,Fletes PP118 ART INVENT GUADALAJARA 10104,0,Fletes PP118 ART INVENT GUADALAJARA 10105,0,Fletes PP118 ART INVENT GUADALAJARA 10106,0,Fletes PP118 ART INVENT GUADALAJARA 10108,0,Fletes PP118 ART INVENT GUADALAJARA 10109,0,Fletes PP118 ART INVENT GUADALAJARA 10112,0,Fletes PP118 ART INVENT GUADALAJARA 10114,0,Fletes PP118 ART INVENT GUADALAJARA 10115,0,Fletes PP118 ART INVENT GUADALAJARA 10116,0,0,,,Fletes PP118 ART INVENT PUEBLA,0,Fletes PP118 ART INVENT PUEBLA 10201,0,Fletes PP118 ART INVENT PUEBLA 10202,0,Fletes PP118 ART INVENT PUEBLA 10220,0,0,,,Fletes PP118 ART INVENT LEÓN,0,Fletes PP118 ART INVENT LEÓN 10301,0,Fletes PP118 ART INVENT LEÓN 10302,0,0,,,Fletes PP118 ART INVENT MONTERREY II,0,Fletes PP118 ART INVENT MONTERREY II 10401,0,Fletes PP118 ART INVENT MONTERREY II 10402,0,Fletes PP118 ART INVENT MONTERREY II 10408,0,Fletes PP118 ART INVENT MONTERREY II 10409,0,Fletes PP118 ART INVENT MONTERREY II 10411,0,0,,,Fletes PP118 ART INVENT YUCATAN,0,Fletes PP118 ART INVENT YUCATAN 10501,0,Fletes PP118 ART INVENT YUCATAN 10502,0,Fletes PP118 ART INVENT YUCATAN 10508,0,0,,,Fletes PP118 ART INVENT TECATE,0,Fletes PP118 ART INVENT TECATE 10601,0,Fletes PP118 ART INVENT TECATE 10602,0,Fletes PP118 ART INVENT TECATE 10609,0,Fletes PP118 ART INVENT TECATE 10611,0,0,,,Fletes PP118 ART INVENT MONTERREY TELAS,0,Fletes PP118 ART INVENT MONTERREY TELAS 10410,0,0,,,Fletes PP118 ART INVENT CD JUÁREZ,0,Fletes PP118 ART INVENT CD JUÁREZ 10802,0,0,,,Fletes PP118 ART INVENT OCOTLAN,0,Fletes PP118 ART INVENT OCOTLAN 10902,0,0,,,0,0,
,,Fletes PP118 ACTIVOS FIJOS MTTO,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10101,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10102,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10103,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10104,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10105,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10106,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10108,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10109,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10112,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10114,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10115,0,Fletes PP118 ACTIVOS FIJOS MTTO GUADALAJARA 10116,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO PUEBLA,0,Fletes PP118 ACTIVOS FIJOS MTTO PUEBLA 10201,0,Fletes PP118 ACTIVOS FIJOS MTTO PUEBLA 10202,0,Fletes PP118 ACTIVOS FIJOS MTTO PUEBLA 10220,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO LEÓN,0,Fletes PP118 ACTIVOS FIJOS MTTO LEÓN 10301,0,Fletes PP118 ACTIVOS FIJOS MTTO LEÓN 10302,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY II,0,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY II 10401,0,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY II 10402,0,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY II 10408,0,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY II 10409,0,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY II 10411,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO YUCATAN,0,Fletes PP118 ACTIVOS FIJOS MTTO YUCATAN 10501,0,Fletes PP118 ACTIVOS FIJOS MTTO YUCATAN 10502,0,Fletes PP118 ACTIVOS FIJOS MTTO YUCATAN 10508,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO TECATE,0,Fletes PP118 ACTIVOS FIJOS MTTO TECATE 10601,0,Fletes PP118 ACTIVOS FIJOS MTTO TECATE 10602,0,Fletes PP118 ACTIVOS FIJOS MTTO TECATE 10609,0,Fletes PP118 ACTIVOS FIJOS MTTO TECATE 10611,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY TELAS,0,Fletes PP118 ACTIVOS FIJOS MTTO MONTERREY TELAS 10410,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO CD JUÁREZ,0,Fletes PP118 ACTIVOS FIJOS MTTO CD JUÁREZ 10802,0,0,,,Fletes PP118 ACTIVOS FIJOS MTTO OCOTLAN,0,Fletes PP118 ACTIVOS FIJOS MTTO OCOTLAN 10902,0,0,,,0,0,
,,Fletes PP118 MAYORES MTTO,Fletes PP118 MAYORES MTTO GUADALAJARA,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10101,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10102,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10103,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10104,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10105,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10106,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10108,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10109,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10112,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10114,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10115,0,Fletes PP118 MAYORES MTTO GUADALAJARA 10116,0,0,,,Fletes PP118 MAYORES MTTO PUEBLA,0,Fletes PP118 MAYORES MTTO PUEBLA 10201,0,Fletes PP118 MAYORES MTTO PUEBLA 10202,0,Fletes PP118 MAYORES MTTO PUEBLA 10220,0,0,,,Fletes PP118 MAYORES MTTO LEÓN,0,Fletes PP118 MAYORES MTTO LEÓN 10301,0,Fletes PP118 MAYORES MTTO LEÓN 10302,0,0,,,Fletes PP118 MAYORES MTTO MONTERREY II,0,Fletes PP118 MAYORES MTTO MONTERREY II 10401,0,Fletes PP118 MAYORES MTTO MONTERREY II 10402,0,Fletes PP118 MAYORES MTTO MONTERREY II 10408,0,Fletes PP118 MAYORES MTTO MONTERREY II 10409,0,Fletes PP118 MAYORES MTTO MONTERREY II 10411,0,0,,,Fletes PP118 MAYORES MTTO YUCATAN,0,Fletes PP118 MAYORES MTTO YUCATAN 10501,0,Fletes PP118 MAYORES MTTO YUCATAN 10502,0,Fletes PP118 MAYORES MTTO YUCATAN 10508,0,0,,,Fletes PP118 MAYORES MTTO TECATE,0,Fletes PP118 MAYORES MTTO TECATE 10601,0,Fletes PP118 MAYORES MTTO TECATE 10602,0,Fletes PP118 MAYORES MTTO TECATE 10609,0,Fletes PP118 MAYORES MTTO TECATE 10611,0,0,,,Fletes PP118 MAYORES MTTO MONTERREY TELAS,0,Fletes PP118 MAYORES MTTO MONTERREY TELAS 10410,0,0,,,Fletes PP118 MAYORES MTTO CD JUÁREZ,0,Fletes PP118 MAYORES MTTO CD JUÁREZ 10802,0,0,,,Fletes PP118 MAYORES MTTO OCOTLAN,0,Fletes PP118 MAYORES MTTO OCOTLAN 10902,0,0,,,0,0,
,,Fletes PP118 HERRAMIENTAS,Fletes PP118 HERRAMIENTAS GUADALAJARA,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10101,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10102,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10103,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10104,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10105,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10106,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10108,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10109,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10112,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10114,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10115,0,Fletes PP118 HERRAMIENTAS GUADALAJARA 10116,0,0,,,Fletes PP118 HERRAMIENTAS PUEBLA,0,Fletes PP118 HERRAMIENTAS PUEBLA 10201,0,Fletes PP118 HERRAMIENTAS PUEBLA 10202,0,Fletes PP118 HERRAMIENTAS PUEBLA 10220,0,0,,,Fletes PP118 HERRAMIENTAS LEÓN,0,Fletes PP118 HERRAMIENTAS LEÓN 10301,0,Fletes PP118 HERRAMIENTAS LEÓN 10302,0,0,,,Fletes PP118 HERRAMIENTAS MONTERREY II,0,Fletes PP118 HERRAMIENTAS MONTERREY II 10401,0,Fletes PP118 HERRAMIENTAS MONTERREY II 10402,0,Fletes PP118 HERRAMIENTAS MONTERREY II 10408,0,Fletes PP118 HERRAMIENTAS MONTERREY II 10409,0,Fletes PP118 HERRAMIENTAS MONTERREY II 10411,0,0,,,Fletes PP118 HERRAMIENTAS YUCATAN,0,Fletes PP118 HERRAMIENTAS YUCATAN 10501,0,Fletes PP118 HERRAMIENTAS YUCATAN 10502,0,Fletes PP118 HERRAMIENTAS YUCATAN 10508,0,0,,,Fletes PP118 HERRAMIENTAS TECATE,0,Fletes PP118 HERRAMIENTAS TECATE 10601,0,Fletes PP118 HERRAMIENTAS TECATE 10602,0,Fletes PP118 HERRAMIENTAS TECATE 10609,0,Fletes PP118 HERRAMIENTAS TECATE 10611,0,0,,,Fletes PP118 HERRAMIENTAS MONTERREY TELAS,0,Fletes PP118 HERRAMIENTAS MONTERREY TELAS 10410,0,0,,,Fletes PP118 HERRAMIENTAS CD JUÁREZ,0,Fletes PP118 HERRAMIENTAS CD JUÁREZ 10802,0,0,,,Fletes PP118 HERRAMIENTAS OCOTLAN,0,Fletes PP118 HERRAMIENTAS OCOTLAN 10902,0,0,,,0,0,
,,Fletes PP121 ART NO INVENT,Fletes PP121 ART NO INVENT GUADALAJARA,0,Fletes PP121 ART NO INVENT GUADALAJARA 10101,0,Fletes PP121 ART NO INVENT GUADALAJARA 10102,0,Fletes PP121 ART NO INVENT GUADALAJARA 10103,0,Fletes PP121 ART NO INVENT GUADALAJARA 10104,0,Fletes PP121 ART NO INVENT GUADALAJARA 10105,0,Fletes PP121 ART NO INVENT GUADALAJARA 10106,0,Fletes PP121 ART NO INVENT GUADALAJARA 10108,0,Fletes PP121 ART NO INVENT GUADALAJARA 10109,0,Fletes PP121 ART NO INVENT GUADALAJARA 10112,0,Fletes PP121 ART NO INVENT GUADALAJARA 10114,0,Fletes PP121 ART NO INVENT GUADALAJARA 10115,0,Fletes PP121 ART NO INVENT GUADALAJARA 10116,0,0,,,Fletes PP121 ART NO INVENT PUEBLA,0,Fletes PP121 ART NO INVENT PUEBLA 10201,0,Fletes PP121 ART NO INVENT PUEBLA 10202,0,Fletes PP121 ART NO INVENT PUEBLA 10220,0,0,,,Fletes PP121 ART NO INVENT LEÓN,0,Fletes PP121 ART NO INVENT LEÓN 10301,0,Fletes PP121 ART NO INVENT LEÓN 10302,0,0,,,Fletes PP121 ART NO INVENT MONTERREY II,0,Fletes PP121 ART NO INVENT MONTERREY II 10401,0,Fletes PP121 ART NO INVENT MONTERREY II 10402,0,Fletes PP121 ART NO INVENT MONTERREY II 10408,0,Fletes PP121 ART NO INVENT MONTERREY II 10409,0,Fletes PP121 ART NO INVENT MONTERREY II 10411,0,0,,,Fletes PP121 ART NO INVENT YUCATAN,0,Fletes PP121 ART NO INVENT YUCATAN 10501,0,Fletes PP121 ART NO INVENT YUCATAN 10502,0,Fletes PP121 ART NO INVENT YUCATAN 10508,0,0,,,Fletes PP121 ART NO INVENT TECATE,0,Fletes PP121 ART NO INVENT TECATE 10601,0,Fletes PP121 ART NO INVENT TECATE 10602,0,Fletes PP121 ART NO INVENT TECATE 10609,0,Fletes PP121 ART NO INVENT TECATE 10611,0,0,,,Fletes PP121 ART NO INVENT MONTERREY TELAS,0,Fletes PP121 ART NO INVENT MONTERREY TELAS 10410,0,0,,,Fletes PP121 ART NO INVENT CD JUÁREZ,0,Fletes PP121 ART NO INVENT CD JUÁREZ 10802,0,0,,,Fletes PP121 ART NO INVENT OCOTLAN,0,Fletes PP121 ART NO INVENT OCOTLAN 10902,0,0,,,0,0,
,,Fletes PP121 ACTIVO FIJO,Fletes PP121 ACTIVO FIJO GUADALAJARA,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10101,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10102,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10103,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10104,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10105,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10106,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10108,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10109,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10112,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10114,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10115,0,Fletes PP121 ACTIVO FIJO GUADALAJARA 10116,0,0,,,Fletes PP121 ACTIVO FIJO PUEBLA,0,Fletes PP121 ACTIVO FIJO PUEBLA 10201,0,Fletes PP121 ACTIVO FIJO PUEBLA 10202,0,Fletes PP121 ACTIVO FIJO PUEBLA 10220,0,0,,,Fletes PP121 ACTIVO FIJO LEÓN,0,Fletes PP121 ACTIVO FIJO LEÓN 10301,0,Fletes PP121 ACTIVO FIJO LEÓN 10302,0,0,,,Fletes PP121 ACTIVO FIJO MONTERREY II,0,Fletes PP121 ACTIVO FIJO MONTERREY II 10401,0,Fletes PP121 ACTIVO FIJO MONTERREY II 10402,0,Fletes PP121 ACTIVO FIJO MONTERREY II 10408,0,Fletes PP121 ACTIVO FIJO MONTERREY II 10409,0,Fletes PP121 ACTIVO FIJO MONTERREY II 10411,0,0,,,Fletes PP121 ACTIVO FIJO YUCATAN,0,Fletes PP121 ACTIVO FIJO YUCATAN 10501,0,Fletes PP121 ACTIVO FIJO YUCATAN 10502,0,Fletes PP121 ACTIVO FIJO YUCATAN 10508,0,0,,,Fletes PP121 ACTIVO FIJO TECATE,0,Fletes PP121 ACTIVO FIJO TECATE 10601,0,Fletes PP121 ACTIVO FIJO TECATE 10602,0,Fletes PP121 ACTIVO FIJO TECATE 10609,0,Fletes PP121 ACTIVO FIJO TECATE 10611,0,0,,,Fletes PP121 ACTIVO FIJO MONTERREY TELAS,0,Fletes PP121 ACTIVO FIJO MONTERREY TELAS 10410,0,0,,,Fletes PP121 ACTIVO FIJO CD JUÁREZ,0,Fletes PP121 ACTIVO FIJO CD JUÁREZ 10802,0,0,,,Fletes PP121 ACTIVO FIJO OCOTLAN,0,Fletes PP121 ACTIVO FIJO OCOTLAN 10902,0,0,,,0,0,
,,Fletes PP121 ART INVENT,Fletes PP121 ART INVENT GUADALAJARA,0,Fletes PP121 ART INVENT GUADALAJARA 10101,0,Fletes PP121 ART INVENT GUADALAJARA 10102,0,Fletes PP121 ART INVENT GUADALAJARA 10103,0,Fletes PP121 ART INVENT GUADALAJARA 10104,0,Fletes PP121 ART INVENT GUADALAJARA 10105,0,Fletes PP121 ART INVENT GUADALAJARA 10106,0,Fletes PP121 ART INVENT GUADALAJARA 10108,0,Fletes PP121 ART INVENT GUADALAJARA 10109,0,Fletes PP121 ART INVENT GUADALAJARA 10112,0,Fletes PP121 ART INVENT GUADALAJARA 10114,0,Fletes PP121 ART INVENT GUADALAJARA 10115,0,Fletes PP121 ART INVENT GUADALAJARA 10116,0,0,,,Fletes PP121 ART INVENT PUEBLA,0,Fletes PP121 ART INVENT PUEBLA 10201,0,Fletes PP121 ART INVENT PUEBLA 10202,0,Fletes PP121 ART INVENT PUEBLA 10220,0,0,,,Fletes PP121 ART INVENT LEÓN,0,Fletes PP121 ART INVENT LEÓN 10301,0,Fletes PP121 ART INVENT LEÓN 10302,0,0,,,Fletes PP121 ART INVENT MONTERREY II,0,Fletes PP121 ART INVENT MONTERREY II 10401,0,Fletes PP121 ART INVENT MONTERREY II 10402,0,Fletes PP121 ART INVENT MONTERREY II 10408,0,Fletes PP121 ART INVENT MONTERREY II 10409,0,Fletes PP121 ART INVENT MONTERREY II 10411,0,0,,,Fletes PP121 ART INVENT YUCATAN,0,Fletes PP121 ART INVENT YUCATAN 10501,0,Fletes PP121 ART INVENT YUCATAN 10502,0,Fletes PP121 ART INVENT YUCATAN 10508,0,0,,,Fletes PP121 ART INVENT TECATE,0,Fletes PP121 ART INVENT TECATE 10601,0,Fletes PP121 ART INVENT TECATE 10602,0,Fletes PP121 ART INVENT TECATE 10609,0,Fletes PP121 ART INVENT TECATE 10611,0,0,,,Fletes PP121 ART INVENT MONTERREY TELAS,0,Fletes PP121 ART INVENT MONTERREY TELAS 10410,0,0,,,Fletes PP121 ART INVENT CD JUÁREZ,0,Fletes PP121 ART INVENT CD JUÁREZ 10802,0,0,,,Fletes PP121 ART INVENT OCOTLAN,0,Fletes PP121 ART INVENT OCOTLAN 10902,0,0,,,0,0,
