UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.43483843827178,Unnamed: 122,Unnamed: 123,19.968045553725872,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,16.94872393510507,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145
TOTAL VENTAS C/TRANSFERENC,100072743.10000001,,,92092396.70818488,,,7980346.391815131,0.08665586603313863,,91202237.82000001,,,102949025.3098702,,,-11746787.489870217,-0.11410295002320893,,86368648.09,,,105300250.79773511,,,-18931602.707735103,-0.17978687196196405,,277643629.01000005,,,77998910.17999999,,,126981074.67460719,,,-48982164.494607195,-0.3857438174950516,,99332572.32000001,,,120544961.76387942,,,-21212389.44387941,-0.1759707675334431,,101995871.49,,,124277900.45340997,,,-22282028.96340998,-0.1792919648796545,,279327353.99,,,95546647.16000001,,,129669057.05134688,,,-34122409.89134688,-0.2631499809382815,,69703919.82,,,122528791.23264839,,,-52824871.4126484,-0.43112211327008465,,72352841.42999999,,,110235200.33267315,,,-37882358.90267313,-0.3436502930856018,,237603408.41000003,,,90116570.33000001,,,119418510.77692726,,,-29301940.446927276,-0.24537184609229484,,0,,,0,,,0,,,0,,,0,,,0,,,90116570.33000001,,,884690961.74,1,,1153997169.1012824,,,-269306207.3612824,-0.23336816984656422,,1211407856.5300002,1,,1018373730.0500002,1,,,90116570.33000001,1,,57267226.26999824,1,,68910801.89000002,1,-36061457.82999824
,0.1650192836122114,,,,,,,,,0.1700412472345496,,,,,,,,,0.14910308514291362,,,,,,,,,0.1869463321454706,,,,,,,,,,,,,,,,,,,,,0.2008869655601794,,,,,,,,,0.1869463321454706,,,0.16013346791097735,,,,,,,,,0.13774697015677848,,,,,,,,,0.1368911943092336,,,,,,,,,0.1869463321454706,,,0.14269490592286532,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1869463321454706,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVENTARIO INICIAL,202698611.59999996,,,,,,,,,198586804.9,,,,,,,,,189291254.75,,,,,,,,,202698611.59999996,,,202270410.74,,,,,,,,,208100190.93,,,,,,,,,206770756.56,,,,,,,,,202270410.74,,,195909718.01,,,,,,,,,183272506.43,,,,,,,,,179924175.37,,,,,,,,,195909718.01,,,179727879.32,,,,,,,,,0,,,,,,,,,0,,,,,,,,,179727879.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+) COMPRAS,39623333.68,,,,,,,,,38198834.58,,,,,,,,,49083158.5,,,,,,,,,126905326.75999999,,,38610742.49,,,,,,,,,49583680.43,,,,,,,,,44344521.419999994,,,,,,,,,132538944.34,,,38098378.33,,,,,,,,,33881721.91,,,,,,,,,39610178.17,,,,,,,,,111590278.41,,,87308443.16999999,,,,,,,,,0,,,,,,,,,0,,,,,,,,,87308443.16999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+)TRANSFERENCIAS RECIBIDAS,19865714.069999993,,,,,,,,,13458612.550000006,,,,,,,,,15332070.010000002,,,,,,,,,48656396.63,,,22645138.949999996,,,,,,,,,14249322.850000001,,,,,,,,,12501802.68,,,,,,,,,49396264.48,,,18930160.40999999,,,,,,,,,9974533.120000001,,,,,,,,,7502885.2,,,,,,,,,36407578.72999999,,,12365505.52,,,,,,,,,,,,,,,,,,,,,,,,,,,12365505.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
(--) INVENTARIO FINAL,198583775.25,,,,,,,,,189290005.69,,,,,,,,,202270705.84,,,,,,,,,202270705.84,,,208100190.93,,,,,,,,,206770754.78,,,,,,,,,195835067.55,,,,,,,,,195835067.55,,,182998980.49,,,,,,,,,179924153.32,,,,,,,,,179732090.77,,,,,,,,,179732090.77,,,225566200.73999998,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATERIALES,63603884.099999964,0.635576502948883,,60867033.94940068,0.6609344107122256,,2736850.150599286,-0.02535790776334257,,60954246.340000026,0.6683415648232394,,67946385.9330409,0.660000283912611,,-6992139.593040876,0.008341280910628357,,51435777.42,0.5955376002458858,,69626056.46614559,0.6612145359452759,,-18190279.04614559,-0.06567693569939015,,175993907.85999998,0.6338841935165064,,55426101.25000001,0.7106009702198638,,84039141.76491657,0.6618241496244176,,-28613040.51491656,0.04877682059544619,,65162439.430000015,0.6560027381560113,,79860555.30381145,0.6624960026138661,,-14698115.873811431,-0.006493264457854808,,67782013.10999998,0.6645564386068857,,82037994.29023823,0.660117317648065,,-14255981.180238247,0.004439120958820708,,188370553.79,0.674372026581914,,69939276.25999996,0.7319909001399223,,85772451.70941052,0.6614720092816437,,-15833175.449410558,0.07051889085827856,,47204608.140000015,0.6772159766896739,,80922993.48282896,0.6604406414911783,,-33718385.342828944,0.01677533519849561,,47305147.97000001,0.6538118895547019,,72941072.25853032,0.6616858502402608,,-25635924.288530305,-0.0078739606855589,,164449032.37,0.6921156286034104,,53835627.269999996,0.5973998685575587,,78900279.99470541,0.6607039351050897,,-25064652.724705413,-0.06330406654753107,,0,,,,,,0,,,0,,,,,,0,,,53835627.269999996,0.5973998685575587,,582649121.29,0.6585905660707242,,762913965.1530287,0.661105577708805,,-180264843.86302876,-0.0025150116380807663,,808895597.89,0.6677318407088999,,697756382.36,0.6851673032902582,,,53835627.269999996,0.5973998685575587,,41661998.669999994,0.7275015987953711,,48235086.42999828,0.6999640855579408,-36061457.82999828
(+) VARIACION EN COMPRAS,1288659.0799999998,0.01287722350842604,,0,0,,1288659.0799999998,,,382950.44000000006,0.004198914951580516,,0,0,,382950.44000000006,,,2460952.31,0.02849358377632098,,0,0,,2460952.31,,,4132561.83,0.014884410799324177,,393638.08999999985,0.005046712692415722,,0,0,,393638.08999999985,,,-5252905.01,-0.05288199920040085,,0,0,,-5252905.01,,,-1592740.68,-0.015615736762013523,,0,0,,-1592740.68,,,-6452007.6,-0.023098373674606116,,-3225519.32,-0.03375858196885367,,0,0,,-3225519.32,,,-2736774.27,-0.039262846007330904,,0,0,,-2736774.27,,,-3866902.93,-0.05344507352542824,,0,0,,-3866902.93,,,-9829196.52,-0.04136807879051586,,-14921631.58,-0.16558144107524422,,0,0,,-14921631.58,,,0,,,0,,,0,,,0,,,0,,,0,,,-14921631.58,-0.16558144107524422,,-27070273.869999997,-0.030598564968673914,,0,0,,-27070273.869999997,,,-2056227.1499999976,-0.0016973863417808167,,-8140843.159999997,-0.00799396421940332,,,-14921631.58,-0.16558144107524422,,-3710327.69,-0.06478972235370523,,-11211303.89,-0.1626929825587609,
(+) VARIACION STD,-3029.65,0,,0,0,,-3029.65,,,-1249.06,0,,0,0,,-1249.06,,,295.1,0,,0,0,,295.1,,,-3983.61,0,,0,0,,0,0,,0,,,-1.78,0,,0,0,,-1.78,,,-74650.46,0,,0,0,,-74650.46,,,-74652.24,0,,-273525.94,-0.002862747653949179,,0,0,,-273525.94,,,-22.05,0,,0,0,,-22.05,,,4211.45,0,,0,0,,4211.45,,,-269336.54,-0.0011335550352680227,,-342.7,0,,0,0,,-342.7,,,0,,,0,,,0,,,0,,,0,,,0,,,-342.7,0,,-348315.09,0,,0,0,,-348315.09,,,-9871122.829999998,-0.008148471860067999,,3505210.7200000007,0.0034419689123637368,,,-342.7,-3.8028522251241774e-06,,2.79,4.8718965134542495e-08,,-345.49,-5.013582639068604e-06,
FLETES MERCANCIAS,157868.69,0.0015775393489738366,,450892.46165611676,0.004896087818029855,,-293023.77165611676,-0.0033185484690560186,,337751.59,0.0037033256866635072,,503335.0769063886,0.0048891679682384675,,-165583.4869063886,-0.0011858422815749603,,115930.48000000001,0.0013422750334032697,,515777.7857473091,0.004898162937313754,,-399847.3057473091,-0.003555887903910484,,611550.76,0.0022026464723164003,,0,0,,622547.4291609328,0.004902678850027291,,-622547.4291609328,,,319544.48,0.003216915383713079,,591593.1832672217,0.004907655820788431,,-272048.7032672217,-0.0016907404370753516,,284801.82,0.0027922877253705597,,607723.274730396,0.004890034933911865,,-322921.454730396,-0.0020977472085413054,,604346.3,0.002163577219944008,,37061.72,0,,635387.489485469,0.004900070255264258,,-598325.769485469,-0.004900070255264258,,98901.45000000001,0.0014188793148993384,,599463.5415681188,0.0048924300610287,,-500562.09156811883,-0.0034735507461293616,,38875.28,0,,540334.8494659031,0.00490165435210581,,-501459.5694659031,-0.00490165435210581,,174838.45,0,,497445.04000000004,0.005520017441613615,,584479.6298394278,0.004894380494588737,,-87034.58983942773,,,0,,,0,,,0,,,0,,,0,,,0,,,497445.04000000004,0.005520017441613615,,1888180.55,0.0021342826271067,,5651534.7218272835,0.0048973557935403115,,-3763354.1718272837,-0.0027630731664336117,,3379564.3200000003,0.0027897824021717544,,2286341.42,0.002245090729007459,,,497445.04000000004,0.005520017441613615,,0,0,,497445.04000000004,0.007218680183029284,
FLETES INTERPLANTAS,588784.55,0.005883565611983309,,811606.43098101,0.008812958072453737,,-222821.88098100992,-0.0029293924604704277,,583600,0.006398965792394413,,906003.1384314995,0.00880050234282924,,-322403.1384314995,-0.002401536550434828,,583100,0.0067512924295443835,,928400.0143451563,0.008816693287164754,,-345300.01434515626,-0.0020654008576203708,,1755484.55,0.006322797883962148,,0,0,,1120585.372489679,0.008824821930049125,,-1120585.372489679,,,400500,0.0040319100839328785,,1064867.7298809988,0.008833780477419175,,-664367.7298809988,-0.004801870393486296,,314043.67,0.003078984133497892,,1093901.894514713,0.008802062881041359,,-779858.224514713,-0.005723078747543468,,714543.6699999999,0.002558086989309256,,489029.02,0.005118222716712229,,1143697.4810738442,0.008820126459475665,,-654668.4610738442,-0.003701903742763436,,359078.61,0.005151483746212079,,1079034.3748226138,0.00880637410985166,,-719955.7648226138,-0.0036548903636395803,,327735.22,0.004529680017018787,,972602.7290386255,0.008822977833790456,,-644867.5090386255,-0.004293297816771669,,1175842.85,0.004948762552980752,,455518.17,0.005054765936297033,,1052063.33371097,0.008809884890259728,,-596545.16371097,-0.0037551189539626944,,0,,,0,,,0,,,0,,,0,,,0,,,455518.17,0.005054765936297033,,4101389.2399999993,0.004635956980880006,,10172762.49928911,0.00881524042837256,,-6071373.259289111,-0.004179283447492554,,9015252.58,0.007441963110445404,,7848352.58,0.007706750820854993,,,455518.17,0.005054765936297033,,19500,0.0003405088961016411,,436018.17,0.006327283358217207,
GASTOS DE IMPORTACION MERCANCIAS,849927.55,0.008493097357695994,,360713.96932489343,0.003916870254423885,,489213.5806751066,0.004576227103272109,,622841.81,0.00682923823897022,,402668.0615251109,0.003911334374590774,,220173.74847488914,0.002917903864379446,,210270.58999999997,0.002434570815336702,,412622.2285978473,0.003918530349851002,,-202351.6385978473,-0.0014839595345143004,,1683039.9500000002,0.006061871313241555,,177600.79,0.0022769650190002182,,498037.9433287462,0.003922143080021833,,-320437.1533287462,-0.001645178061021615,,1892901.72,0.019056203577432936,,473274.54661377735,0.003926124656630745,,1419627.1733862227,0.01513007892080219,,2395327.94,0.02348455780619361,,486178.61978431686,0.003912027947129493,,1909149.320215683,0.019572529859064117,,4465830.45,0.015987802075982428,,79938.97000000002,0,,508309.9915883752,0.003920056204211406,,-428371.02158837515,-0.003920056204211406,,602232.81,0.008639870061184173,,479570.833254495,0.0039139440488229595,,122661.97674550506,0.004725926012361214,,485827.20999999996,0.006714694273203197,,432267.8795727225,0.003921323481684648,,53559.330427277484,0.0027933707915185494,,1167998.99,0.004915750147761105,,9430456,0.1046473025489806,,467583.70387154224,0.00391550439567099,,8962872.296128457,0.1007317981533096,,0,,,0,,,0,,,0,,,0,,,0,,327735.22,9430456,0.1046473025489806,,16747325.39,0.018930141839656137,,4521227.777461828,0.00391788463483225,,12226097.612538174,0.015012257204823888,,11687522.98,0.009647884415640292,,6966157.0200000005,0.006840472033442944,,,9430456,0.1046473025489806,,8062.33,0.00014078436350293045,,9422393.67,0.13673318857964603,
(+) GTOS S/COMPRA,1596580.79,0.01595420231865314,,1623212.86196202,0.017625916144907473,,-26632.07196202007,-0.001671713826254334,,1544193.4000000001,0.01693152971802814,,1812006.276862999,0.01760100468565848,,-267812.87686299894,,,909301.07,0.010528138278284355,,1856800.0286903125,0.01763338657432951,,-947498.9586903127,-0.0071052482960451534,,4050075.2600000002,0.014587315669520104,,177600.79,0.0022769650190002182,,2241170.744979358,0.01764964386009825,,-2063569.9549793578,-0.01537267884109803,,2612946.2,0.026305029045078896,,2129735.459761998,0.017667560954838353,,483210.74023800215,0.008637468090240543,,2994173.4299999997,0.02935582966506206,,2187803.789029426,0.017604125762082718,,806369.640970574,0.011751703902979343,,5784720.42,0.02070946628523569,,606029.71,0.006342762702967042,,2287394.9621476885,0.01764025291895133,,-1681365.2521476883,-0.011297490215984288,,1060212.87,0.015210233122295592,,2158068.7496452276,0.01761274821970332,,-1097855.8796452275,-0.002402515097407727,,852437.71,0.011781675648837059,,1945205.458077251,0.017645955667580912,,-1092767.748077251,-0.005864280018743853,,2518680.29,0.010600354207267324,,10383419.21,0.11522208592689126,,2104126.66742194,0.017619769780519455,,8279292.54257806,0.0976023161463718,,0,,,0,,,0,,,0,,,0,,,0,,,10383419.21,0.11522208592689126,,22736895.18,0.02570038144764284,,20345524.99857822,0.01763048085674512,,2391370.181421779,0.008069900590897721,,24082339.880000003,0.019879629928257453,,17100851.02,0.016792313583305393,,,10383419.21,0.11522208592689126,,27562.33,0.00048129325960457155,,10355856.879999999,0.1502791521208925,
TOTAL MATERIALES,66486094.31999996,0.6643776542985556,,62490246.8113627,0.6785603268571331,,3995847.5086372662,-0.014182672558577525,,62880141.12000002,0.6894583139955679,,69758392.2099039,0.6776012885982694,,-6878251.089903874,0.011857025397298493,,54806325.900000006,0.6345627390495838,,71482856.4948359,0.6788479225196054,,-16676530.5948359,-0.04428518347002153,,184172561.33999997,0.6633415720602274,,55997340.13,0.7179246479312797,,86280312.50989592,0.6794737934845158,,-30282972.379895918,0.03845085444676399,,62522478.84000002,0.6294257500810889,,81990290.76357344,0.6801635635687043,,-19467811.923573427,-0.05073781348761541,,69108795.39999998,0.6775646346310755,,84225798.07926765,0.6777214434101477,,-15117002.679267673,,,187628614.37,0.6717158620158524,,67046260.70999996,0.7017123332200865,,88059846.6715582,0.6791122622005951,,-21013585.96155825,0.022600071019491463,,45528024.69000001,0.6531630474666184,,83081062.2324742,0.6780533897108816,,-37553037.54247417,-0.02489034224426323,,44294894.20000002,0.612206698790876,,74886277.71660757,0.6793318059078418,,-30591383.516607556,-0.06712510711696584,,156869179.6,0.6602143489848937,,49297072.199999996,0.5470367105569806,,81004406.66212735,0.6783237048856091,,-31707334.462127354,-0.13128699432862856,,0,,,0,,,0,,,0,,,0,,,0,,,49297072.199999996,0.5470367105569806,,577967427.5099999,0.6532986686935969,,783259490.1516069,0.67873605856555,,-205292062.641607,-0.025437389871953098,,821050587.79,0.6777656124353085,,710221600.94,0.697407621566524,,,49297072.199999996,0.5470367105569806,,37979236.099999994,0.6631932184202356,,47379293.92999828,0.6875452415374333,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA,4092534.4000000004,0.04089559527623261,,3366120.041865,0.036551552160503493,,726414.3581350003,0.0043440431157291196,,3698527.69,0.040553036618460464,,3197814.0397717496,0.031062110885912004,,500713.6502282503,0.00949092573254846,,3332512.55,0.038584748328205534,,3197814.0397717496,0.030368532036207943,,134698.51022825018,0.008216216291997591,,11123574.64,0.04006421713930038,,3425511.17,0.04391742348828803,,3421661.0225557727,0.026946228257430344,,3850.1474442272447,0.01697119523085769,,4299963.96,0.043288559427895015,,4277076.278194716,0.03548116997683031,,22887.681805283763,0.007807389451064704,,3665026.8899999997,0.03593309058944931,,3490094.2430068883,0.028082983621977708,,174932.64699311135,0.007850106967471602,,11390502.02,0.040778326423440016,,3544480.41,0.037096858082989584,,3594797.070297095,0.027722859655512206,,-50316.660297094844,0.009373998427477378,,3874051.08,0.0555786688898438,,4493496.337871369,0.0366729834895658,,-619445.2578713689,0.018905685400278004,,2950718.67,0.04078234678391677,,3594797.070297095,0.032610246631280586,,-644078.4002970951,0.008172100152636183,,10369250.16,0.04364099921541188,,4304703.4,0.04776816721094139,,4628301.22800751,0.03875698330096526,,-323597.82800750993,0.009011183909976128,,0,,,0,,,0,,,0,,,0,,,0,,,4304703.4,0.04776816721094139,,37188030.22,0.042035051592319884,,37261971.371638946,0.032289482478243925,,-73941.15163894743,0.00974556911407596,,58566651.14,0.04834593966375652,,50733775.15,0.049818424860104224,,,4304703.4,0.04776816721094139,,759732.47,0.013266444343193493,,3544970.93,0.05144289186561372,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE FAB RICACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANO DE OBRA INDIRECTA,3073089.5300000003,0.030708556943713876,,2951408.0789423995,0.032048336067249814,,121681.45105760079,-0.0013397791235359377,,2858995.93,0.03134787038496376,,2754649.507951625,0.02675741222085688,,104346.42204837501,0.004590458164106883,,2799986.2399999998,0.032419012013274635,,2754649.507951625,0.026159952014196672,,45336.7320483746,0.0062590599990779636,,8732071.7,0.03145064675582918,,2765409.79,0.035454467038298305,,2892381.9833492064,0.022778055633573917,,-126972.19334920635,0.012676411404724388,,3335529.44,0.033579412695108585,,3133411.4049766543,0.025993715200758914,,202118.0350233456,0.007585697494349671,,2871206.92,0.02815022684797102,,2892381.9833492064,0.02327350214959191,,-21175.063349206466,0.0048767246983791104,,8972146.149999999,0.032120542517011075,,2575394.23,0.02695431296178619,,3008077.2626831746,0.023198111647345625,,-432683.0326831746,0.0037562013144405645,,2973805.7300000004,0.04266339307286321,,3258747.86117572,0.026595772539600562,,-284942.13117571967,0.016067620533262647,,2300886.4,0.03180091278413805,,3008077.2626831746,0.027287810550579605,,-707190.8626831747,0.004513102233558441,,7850086.360000001,0.03303861006258871,,3031833.48,0.033643462782678664,,3258747.86117572,0.027288465079446794,,-226914.38117572013,0.00635499770323187,,0,,,0,,,0,,,0,,,0,,,0,,,3031833.48,0.033643462782678664,,28586137.69,0.032312003768838235,,29912532.714238506,0.025920802507283434,,-1326395.0242385045,0.006391201261554801,,44579816.19,0.03680000583593374,,38436384.269999996,0.03774290629837127,,,3031833.48,0.033643462782678664,,457439.19,0.007987800698488659,,2574394.29,0.037358356301083515,
MANTENIMIENTO INSTALACIONES,22556.509999999995,0,,38599.8,0,,-16043.290000000008,,,32818.36,0,,85570,0,,-52751.64,,,5576.1,0,,13883.84,0,,-8307.74,,,60950.969999999994,0,,40340.53,0,,18268.940000000002,0,,22071.589999999997,,,34390.94,0,,75139.38,0,,-40748.44,,,3350,0,,24303.219999999998,0,,-20953.219999999998,,,78081.47,0,,38194.78,0,,27070.6412,0,,11124.1388,,,41134.51,0,,48733.8676,0,,-7599.357599999996,,,45191.14,0,,13999.09,0,,31192.05,,,124520.43,0,,10893.050000000001,0,,12185.383399999999,0,,-1292.3333999999977,,,0,,,0,,,0,,,0,,,0,,,0,,,10893.050000000001,0,,274445.92,0,,357754.1622,0,,-83308.24220000004,,,416663.05000000005,0,,333639.6500000001,0,,,10893.050000000001,0.00012087732544758952,,2000.6,3.493446654056118e-05,,8892.45,0.00012904290410369507,
MANTENIMIENTO ACTIVO FIJO,822096.0000000001,0.00821498416585325,,526708,0.005719342951503268,,295388.0000000001,0.002495641214349981,,605450,0.006638543247095951,,475357.6,0.004617407484618752,,130092.40000000002,0.002021135762477199,,374029.7100000001,0.004330619018260473,,452994.19000000006,0.00430192888020874,,-78964.47999999998,,,1801575.7100000002,0.006488806231296998,,483163.08999999997,0.006194485139407624,,392154.49,0.0030882908418038485,,91008.59999999998,0.0031061942976037754,,449404.73,0.0045242433524447755,,478902.6,0.003972813073167362,,-29497.869999999995,,,913269.48,0.008953984770741823,,289836,0.002332160415830773,,623433.48,0.00662182435491105,,1845837.2999999998,0.006608150879724014,,968093.6400000001,0.010132157106244188,,359430.99,0.002771910262736553,,608662.6500000001,0.007360246843507635,,508200.3499999999,0.007290843202395959,,357451.20999999996,0.0029172834107315943,,150749.13999999996,0.004373559791664365,,1391173.0699999998,0.019227621783809743,,268857.74,0.0024389463546002368,,1122315.3299999998,0.016788675429209508,,2867467.0599999996,0.012068290935675468,,1023695.99,0.011359686528807113,,466974,0.003910398789617326,,556721.99,0.007449287739189787,,0,,,0,,,0,,,0,,,0,,,0,,,1023695.99,0.011359686528807113,,7538576.0600000005,0.008521140585830351,,4068666.8200000003,0.0035257164652913522,,3469909.24,0.004995424120538999,,5706205.24,0.004710391474878706,,5169849.08,0.0050765734891317065,,,1023695.99,0.011359686528807113,,628613.84,0.010976851524749417,,395082.14999999997,0.00573323977031433,
DEPRECIACIONES Y AMORT.,2769655.06,0.027676417915639205,,2772380.9299999997,0.030104341173624805,,-2725.869999999646,-0.0024279232579856,,2738599.77,0.030027769443607275,,2772380.9299999997,0.026929647188550884,,-33781.15999999968,0.003098122255056391,,2637486.6,0.030537546416746282,,2772380.9299999997,0.026328341186245593,,-134894.3299999996,0.0042092052305006886,,8145741.43,0.029338837916236177,,2736489.99,0.03508369519118838,,2772380.9299999997,0.0218330246227976,,-35890.93999999948,0.013250670568390781,,2698748.9699999997,0.027168821937943743,,2772380.9299999997,0.022998729183144734,,-73631.95999999996,0.004170092754799008,,2673472.52,0.026211575830911115,,2772380.9299999997,0.022307915726652673,,-98908.40999999968,0.003903660104258442,,8108711.48,0.029029421444669162,,2576914.9,0.026970228433916294,,2772380.9299999997,0.021380435649363757,,-195466.0299999998,0.005589792784552537,,2555540.8899999997,0.036662800264308,,2772380.9299999997,0.022626363176439183,,-216840.04000000004,0.014036437087868819,,2540652.69,0.03511476038516101,,2772380.9299999997,0.02514968831764603,,-231728.23999999976,0.009965072067514978,,7673108.48,0.032293764350213174,,2371402.9299999997,0.026314837785283027,,2772380.9299999997,0.02321567160704912,,-400978,0.0030991661782339072,,0,,,0,,,0,,,0,,,0,,,0,,,2371402.9299999997,0.026314837785283027,,26298964.32,0.029726724310911348,,27723809.299999997,0.02402415711434624,,-1424844.9799999967,0.005702567196565107,,34362523.17,0.028365775394943563,,28814033.08,0.028294163753208052,,,2371402.9299999997,0.026314837785283027,,710650.52,0.012409375593808062,,1660752.41,0.024100030248537855,
FLETES REFACCIONES,0,0,,33657.66,0,,-33657.66,,,0,0,,36059,0,,-36059,,,0,0,,31560,0,,-31560,,,0,0,,851501.1699999999,0.010916834197233908,,34877,0,,816624.1699999999,0.010916834197233908,,75325.08,0,,35657,0,,39668.08,,,70565.14,0,,34674,0,,35891.14,,,997391.3899999999,0.0035706900013655904,,91923.8,0,,37891,0,,54032.8,,,40035.93,0,,37626,0,,2409.9300000000003,,,256250.12,0.0035416732077884895,,36680,0,,219570.12,0.0035416732077884895,,388209.85,0.001633856402135944,,198286.61,0.002200334625184797,,38515,0,,159771.61,0.002200334625184797,,0,,,0,,,0,,,0,,,0,,,0,,,198286.61,0.002200334625184797,,1583887.8499999996,0.0017903289606178718,,357196.66000000003,0,,1226691.1899999995,0.0017903289606178718,,259832.87000000002,0,,241856.75000000003,0,,,198286.61,0.002200334625184797,,26885.21,0.0004694693937723488,,171401.4,0.0024872936506181173,
GASTOS DE IMPORTACION REFACCIONES,0,0,,50332,0,,-50332,,,0,0,,55063,0,,-55063,,,0,0,,53285,0,,-53285,,,0,0,,42789.69,0,,21896.16,0,,20893.530000000002,,,0,0,,26987,0,,-26987,,,84311.37000000001,0,,27327.67,0,,56983.70000000001,,,127101.06000000001,0,,15698.25,0,,53375,0,,-37676.75,,,58020.71,0,,61266,0,,-3245.290000000001,,,99525.56000000001,0.0013755584166834569,,62116,0,,37409.56000000001,0.0013755584166834569,,173244.52000000002,0,,50780.03,0,,63983,0,,-13202.970000000001,,,0,,,0,,,0,,,0,,,0,,,0,,,50780.03,0,,351125.61,0,,475630.83,0,,-124505.22000000003,,,373557.98000000004,0,,339130.05000000005,0,,,50780.03,0.0005634927052155603,,31202.08,0.0005448505547115432,,19577.95,0.0002841056766579443,
HONORARIOS,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,282517.17000000004,0.0036220656076864184,,0,0,,282517.17000000004,,,153101.31,0.0015413001639259269,,0,0,,153101.31,,,23455.059999999998,0,,0,0,,23455.059999999998,,,459073.54000000004,0.0016434965406804912,,22002.989999999998,0,,0,0,,22002.989999999998,,,39422.24,0,,0,0,,39422.24,,,33000,0,,0,0,,33000,,,94425.22999999998,0,,83867.94,0,,0,0,,83867.94,,,0,,,0,,,0,,,0,,,0,,,0,,,83867.94,0,,637366.71,0,,0,0,,637366.71,,,0,0,,0,0,,,83867.94,0.0009306605843174235,,4350,7.595967682267378e-05,,79517.94,0.0011539256229659291,
